2015.09.30,1563.00000,1576.50000,1560.50000,1569.00000,2343
2015.10.01,1569.25000,1592.75000,1554.75000,1558.00000,2082
2015.10.02,1562.50000,1564.75000,1540.25000,1557.50000,1764
2015.10.05,1564.25000,1570.50000,1547.00000,1557.75000,1962
2015.10.06,1561.25000,1568.75000,1542.75000,1553.25000,2052
2015.10.07,1552.50000,1586.75000,1550.50000,1570.50000,2113
2015.10.08,1572.50000,1573.75000,1549.75000,1557.00000,2180
2015.10.09,1567.25000,1640.75000,1566.00000,1604.75000,4500
2015.10.12,1609.25000,1626.75000,1589.00000,1589.75000,2468
2015.10.13,1591.25000,1593.00000,1567.75000,1586.25000,2642
2015.10.14,1586.75000,1590.75000,1576.50000,1589.00000,1942
2015.10.15,1587.50000,1595.25000,1559.50000,1570.50000,2362
2015.10.16,1574.50000,1574.75000,1556.25000,1568.25000,2116
2015.10.19,1563.00000,1565.25000,1537.25000,1542.75000,1911
2015.10.20,1542.50000,1546.00000,1527.50000,1537.25000,2397
2015.10.21,1537.50000,1538.50000,1508.00000,1509.25000,2254
2015.10.22,1513.50000,1521.75000,1483.25000,1485.50000,2552
2015.10.23,1486.25000,1534.25000,1474.25000,1492.75000,3623
2015.10.26,1493.00000,1510.50000,1472.25000,1473.00000,2325
2015.10.27,1477.00000,1488.50000,1471.00000,1474.50000,2040
2015.10.28,1475.25000,1487.75000,1455.25000,1480.00000,2228
2015.10.29,1475.00000,1481.25000,1457.25000,1467.50000,2618
2015.10.30,1468.25000,1476.75000,1462.50000,1475.00000,2038
2015.11.02,1472.00000,1492.75000,1469.25000,1484.75000,2051
2015.11.03,1489.00000,1511.50000,1481.25000,1502.00000,2597
2015.11.04,1501.00000,1512.25000,1492.00000,1492.50000,2486
2015.11.05,1497.25000,1502.75000,1480.75000,1500.00000,2516
2015.11.06,1500.75000,1526.50000,1492.75000,1521.00000,3205
2015.11.09,1517.50000,1524.50000,1502.25000,1504.00000,2415
2015.11.10,1501.25000,1502.75000,1477.00000,1502.00000,3027
2015.11.11,1490.25000,1518.00000,1479.25000,1510.00000,2426
2015.11.12,1501.50000,1522.75000,1482.50000,1487.50000,2944
2015.11.13,1489.50000,1497.75000,1481.75000,1486.50000,2361
2015.11.16,1483.00000,1489.00000,1460.75000,1463.75000,2522
2015.11.17,1469.00000,1478.50000,1451.75000,1468.75000,2811
2015.11.18,1464.00000,1478.00000,1453.75000,1465.50000,2390
2015.11.19,1467.50000,1471.00000,1448.75000,1464.25000,3081
2015.11.20,1467.50000,1495.75000,1430.50000,1444.75000,3982
2015.11.23,1436.75000,1447.00000,1427.25000,1429.75000,3140
2015.11.24,1432.50000,1453.50000,1430.75000,1443.50000,3305
2015.11.25,1449.00000,1468.50000,1432.75000,1452.50000,2758
2015.11.26,1465.75000,1509.75000,1465.50000,1507.25000,4332
2015.11.27,1514.50000,1522.00000,1444.50000,1447.25000,3918
2015.11.30,1462.50000,1463.50000,1440.25000,1442.50000,3675
2015.12.01,1443.00000,1472.75000,1433.75000,1470.25000,3123
2015.12.02,1471.25000,1487.25000,1458.50000,1471.75000,2840
2015.12.03,1474.50000,1479.75000,1455.50000,1479.50000,2689
2015.12.04,1475.50000,1518.00000,1468.75000,1512.75000,3401
2015.12.07,1506.75000,1514.00000,1478.75000,1479.50000,2762
2015.12.08,1481.25000,1489.75000,1457.25000,1468.75000,2411
2015.12.09,1471.75000,1498.25000,1471.75000,1482.50000,2596
2015.12.10,1486.25000,1490.50000,1469.25000,1482.75000,2400
2015.12.11,1483.75000,1505.75000,1475.50000,1476.75000,2938
2015.12.14,1481.50000,1489.75000,1470.25000,1484.50000,1923
2015.12.15,1484.00000,1485.50000,1464.75000,1471.50000,2209
2015.12.16,1471.00000,1493.25000,1462.25000,1486.50000,2166
2015.12.17,1487.75000,1491.00000,1462.50000,1470.75000,1801
2015.12.18,1469.50000,1502.00000,1469.50000,1497.00000,2470
2015.12.21,1499.50000,1518.75000,1496.00000,1513.25000,1933
2015.12.22,1510.75000,1514.75000,1498.25000,1503.00000,1922
2015.12.23,1504.75000,1538.50000,1502.25000,1536.25000,1972
2015.12.24,1536.50000,1558.75000,1527.75000,1534.75000,1481
2015.12.29,1504.25000,1544.50000,1492.50000,1521.25000,2870
2015.12.30,1524.00000,1530.50000,1505.50000,1527.50000,2389
2015.12.31,1523.50000,1530.00000,1498.25000,1501.25000,1508
2016.01.04,1509.75000,1509.75000,1459.25000,1468.50000,3212
2016.01.05,1469.25000,1493.25000,1457.75000,1464.50000,2226
2016.01.06,1463.50000,1473.75000,1451.75000,1473.25000,1998
2016.01.07,1468.25000,1478.75000,1446.50000,1463.50000,2997
2016.01.08,1466.00000,1491.00000,1459.50000,1486.50000,2846
2016.01.11,1480.75000,1487.00000,1452.00000,1458.75000,2337
2016.01.12,1460.75000,1465.50000,1444.75000,1446.50000,2360
2016.01.13,1448.25000,1460.75000,1446.25000,1454.00000,2032
2016.01.14,1451.50000,1480.00000,1450.25000,1476.00000,2720
2016.01.15,1479.25000,1479.50000,1460.75000,1466.75000,2127
2016.01.18,1466.50000,1488.75000,1460.25000,1478.00000,2165
2016.01.19,1478.25000,1504.00000,1474.25000,1476.00000,2686
2016.01.20,1477.25000,1478.25000,1459.25000,1462.75000,1834
2016.01.21,1470.75000,1476.75000,1453.50000,1476.25000,2127
2016.01.22,1474.50000,1496.25000,1470.75000,1479.00000,2230
2016.01.25,1479.50000,1482.00000,1468.50000,1474.00000,1591
2016.01.26,1474.75000,1490.00000,1464.25000,1487.00000,1752
2016.01.27,1486.00000,1522.75000,1486.00000,1522.75000,2208
2016.01.28,1515.25000,1523.75000,1503.75000,1508.50000,2137
2016.01.29,1507.75000,1532.50000,1506.25000,1512.50000,1804
2016.02.01,1507.75000,1519.50000,1498.25000,1518.75000,1885
2016.02.02,1514.00000,1526.25000,1496.50000,1497.25000,2127
2016.02.03,1494.75000,1520.50000,1493.75000,1516.50000,1634
2016.02.04,1517.25000,1539.50000,1517.25000,1531.00000,1685
2016.02.05,1527.75000,1532.75000,1493.25000,1494.75000,2186
2016.02.08,1498.50000,1509.50000,1488.25000,1497.75000,2134
2016.02.09,1499.50000,1515.50000,1475.50000,1478.25000,2145
2016.02.10,1480.50000,1493.75000,1471.25000,1479.75000,1874
2016.02.11,1485.75000,1495.75000,1477.25000,1478.00000,2118
2016.02.12,1481.25000,1499.00000,1481.25000,1493.25000,1615
2016.02.15,1506.50000,1519.75000,1500.75000,1501.75000,2114
2016.02.16,1508.25000,1532.75000,1508.25000,1521.25000,2636
2016.02.17,1524.25000,1527.75000,1505.25000,1521.00000,1927
2016.02.18,1518.50000,1523.25000,1506.75000,1514.75000,1900
2016.02.19,1517.50000,1547.25000,1516.50000,1543.00000,1934
2016.02.22,1543.75000,1575.50000,1541.50000,1568.50000,1978
2016.02.23,1566.50000,1576.75000,1538.00000,1541.00000,2385
2016.02.24,1547.00000,1569.75000,1533.75000,1563.50000,2300
2016.02.25,1565.25000,1573.75000,1548.50000,1551.00000,1927
2016.02.26,1553.25000,1577.00000,1551.25000,1552.25000,2538
2016.02.29,1557.50000,1583.50000,1556.25000,1570.00000,2353
2016.03.01,1565.75000,1581.75000,1552.25000,1572.25000,2103
2016.03.02,1576.50000,1588.50000,1571.25000,1585.50000,2077
2016.03.03,1583.25000,1590.25000,1567.50000,1570.25000,1896
2016.03.04,1575.50000,1591.75000,1561.50000,1579.50000,2592
