date,time,open,high,low,close,volume
2018-06-04,05:00:00,76.43,76.5,76.42,76.43,392
2018-06-04,06:00:00,76.434,76.747,76.43,76.72,1400
2018-06-04,07:00:00,76.717,76.95,76.58,76.625,1970
2018-06-04,08:00:00,76.622,76.84,76.53,76.62,3042
2018-06-04,09:00:00,76.615,76.68,76.21,76.23,2809
2018-06-04,10:00:00,76.227,76.23,75.52,75.71,3485
2018-06-04,11:00:00,75.705,76.03,75.7,75.93,1708
2018-06-04,12:00:00,75.934,76.41,75.78,76.15,4103
2018-06-04,13:00:00,76.154,76.56,76.115,76.16,5644
2018-06-04,14:00:00,76.164,76.23,75.58,75.6,8435
2018-06-04,15:00:00,75.604,75.83,75.2,75.65,7741
2018-06-04,16:00:00,75.654,75.89,75.55,75.615,3066
2018-06-04,17:00:00,75.612,75.63,75.32,75.37,2635
2018-06-04,18:00:00,75.374,75.53,75.2,75.325,3798
2018-06-04,19:00:00,75.33,75.44,75.3,75.34,1156
2018-06-04,20:00:00,75.34,75.415,75.24,75.41,540
2018-06-04,21:00:00,75.372,75.52,75.325,75.405,156
2018-06-05,00:00:00,75.46,75.51,75.382,75.445,769
2018-06-05,01:00:00,75.442,75.73,75.44,75.54,839
2018-06-05,02:00:00,75.537,75.54,75.42,75.42,453
2018-06-05,03:00:00,75.417,75.515,75.347,75.515,595
2018-06-05,04:00:00,75.52,75.582,75.39,75.4,484
2018-06-05,05:00:00,75.395,75.494,75.31,75.395,391
2018-06-05,06:00:00,75.39,75.66,75.37,75.66,833
2018-06-05,07:00:00,75.655,75.73,75.51,75.63,1465
2018-06-05,08:00:00,75.634,75.7,75.168,75.17,2644
2018-06-05,09:00:00,75.168,75.23,74.5,74.6,3160
2018-06-05,10:00:00,74.595,74.702,74.075,74.27,3789
2018-06-05,11:00:00,74.265,74.395,73.81,73.915,2226
2018-06-05,12:00:00,73.921,74.485,73.865,74.41,2503
2018-06-05,13:00:00,74.405,74.655,73.81,74.06,5350
2018-06-05,14:00:00,74.051,74.39,73.898,74.35,5412
2018-06-05,15:00:00,74.348,74.64,74.13,74.375,5984
2018-06-05,16:00:00,74.38,75.09,74.37,74.8,4241
2018-06-05,17:00:00,74.805,75.227,74.76,75.18,4134
2018-06-05,18:00:00,75.178,75.415,75.11,75.14,3180
2018-06-05,19:00:00,75.135,75.135,74.94,75.03,1063
2018-06-05,20:00:00,75.035,75.095,74.75,75.055,1164
2018-06-05,21:00:00,75.077,75.123,74.945,74.985,108
2018-06-06,00:00:00,75.205,75.38,75.2,75.345,693
2018-06-06,01:00:00,75.34,75.43,75.265,75.417,889
2018-06-06,02:00:00,75.415,75.442,75.31,75.385,585
2018-06-06,03:00:00,75.39,75.69,75.385,75.66,643
2018-06-06,04:00:00,75.656,75.685,75.605,75.65,408
2018-06-06,05:00:00,75.646,76.025,75.64,75.89,840
2018-06-06,06:00:00,75.886,76.245,75.83,76.11,1957
2018-06-06,07:00:00,76.105,76.12,75.75,76.12,2116
2018-06-06,08:00:00,76.118,76.12,75.56,75.58,2602
2018-06-06,09:00:00,75.576,75.69,75.41,75.625,2352
2018-06-06,10:00:00,75.62,75.895,75.34,75.36,2516
2018-06-06,11:00:00,75.365,75.51,75.21,75.375,2353
2018-06-06,12:00:00,75.378,75.39,74.823,74.96,4004
2018-06-06,13:00:00,74.956,75.26,74.89,75.07,5398
2018-06-06,14:00:00,75.066,75.58,74.466,74.83,12602
2018-06-06,15:00:00,74.835,75.29,74.726,75.08,8481
2018-06-06,16:00:00,75.083,75.14,74.82,74.89,4164
2018-06-06,17:00:00,74.895,75.278,74.84,75.265,3962
2018-06-06,18:00:00,75.26,75.49,75.13,75.445,5474
2018-06-06,19:00:00,75.448,75.85,75.44,75.82,1473
2018-06-06,20:00:00,75.82,75.87,75.7,75.735,522
2018-06-06,21:00:00,75.7,75.795,75.65,75.795,90
2018-06-07,00:00:00,75.85,75.91,75.773,75.785,333
2018-06-07,01:00:00,75.78,75.788,75.425,75.53,1585
2018-06-07,02:00:00,75.525,75.768,75.5,75.715,994
2018-06-07,03:00:00,75.718,75.758,75.56,75.715,626
2018-06-07,04:00:00,75.718,75.99,75.7,75.94,592
2018-06-07,05:00:00,75.943,75.958,75.78,75.94,661
2018-06-07,06:00:00,75.935,75.94,75.735,75.83,1917
2018-06-07,07:00:00,75.826,75.94,75.705,75.86,1948
2018-06-07,08:00:00,75.856,75.903,75.515,75.545,3489
2018-06-07,09:00:00,75.54,75.86,75.53,75.82,1500
2018-06-07,10:00:00,75.825,76.21,75.725,76.2,2080
2018-06-07,11:00:00,76.198,76.578,76.198,76.3,2933
2018-06-07,12:00:00,76.303,76.32,76.108,76.125,3478
2018-06-07,13:00:00,76.128,76.45,75.915,76.26,7450
2018-06-07,14:00:00,76.263,76.955,76.24,76.745,7466
2018-06-07,15:00:00,76.748,77.03,76.63,76.93,6121
2018-06-07,16:00:00,76.935,77.12,76.745,77,3522
2018-06-07,17:00:00,77.005,77.148,76.86,76.96,4511
2018-06-07,18:00:00,76.963,77.375,76.9,77.325,4652
2018-06-07,19:00:00,77.328,77.33,77.146,77.29,1245
2018-06-07,20:00:00,77.285,77.34,77.23,77.31,674
2018-06-07,21:00:00,77.308,77.405,77.29,77.37,92
2018-06-08,00:00:00,77.44,77.608,77.415,77.44,631
2018-06-08,01:00:00,77.436,77.436,77.21,77.27,1208
2018-06-08,02:00:00,77.275,77.33,77.218,77.295,591
2018-06-08,03:00:00,77.29,77.29,77.166,77.24,374
2018-06-08,04:00:00,77.236,77.25,77.12,77.133,329
2018-06-08,05:00:00,77.135,77.135,76.98,77.035,1170
2018-06-08,06:00:00,77.03,77.06,76.725,76.74,1589
2018-06-08,07:00:00,76.745,76.98,76.74,76.98,2371
2018-06-08,08:00:00,76.983,77.098,76.805,76.975,3087
2018-06-08,09:00:00,76.978,77.07,76.81,76.825,1685
2018-06-08,10:00:00,76.82,76.82,76.528,76.655,2434
2018-06-08,11:00:00,76.658,76.81,76.421,76.451,2708
2018-06-08,12:00:00,76.456,76.97,76.456,76.831,3458
2018-06-08,13:00:00,76.828,77.02,76.591,76.761,5923
2018-06-08,14:00:00,76.765,77.021,76.303,76.396,7060
2018-06-08,15:00:00,76.393,76.661,76.123,76.461,9562
2018-06-08,16:00:00,76.465,76.693,76.351,76.531,2934
2018-06-08,17:00:00,76.535,76.781,76.521,76.781,3028
2018-06-08,18:00:00,76.778,76.938,76.306,76.391,6115
2018-06-08,19:00:00,76.386,76.456,76.371,76.416,939
2018-06-08,20:00:00,76.421,76.438,76.371,76.396,535
2018-06-11,00:00:00,76.341,76.411,76.306,76.381,347
2018-06-11,01:00:00,76.386,76.591,76.386,76.456,690
2018-06-11,02:00:00,76.461,76.581,76.461,76.541,470
2018-06-11,03:00:00,76.543,76.546,76.476,76.501,258
2018-06-11,04:00:00,76.497,76.497,76.181,76.241,672
2018-06-11,05:00:00,76.237,76.281,76.131,76.156,656
2018-06-11,06:00:00,76.15,76.301,75.961,76.021,1043
2018-06-11,07:00:00,76.017,76.173,75.841,76.166,1721
2018-06-11,08:00:00,76.161,76.531,76.081,76.421,2541
2018-06-11,09:00:00,76.426,76.451,75.851,75.851,2279
2018-06-11,10:00:00,75.847,75.876,75.551,75.661,2704
2018-06-11,11:00:00,75.657,75.861,75.531,75.791,1618
2018-06-11,12:00:00,75.787,75.984,75.734,75.761,2298
2018-06-11,13:00:00,75.766,75.871,75.631,75.806,4032
2018-06-11,14:00:00,75.802,76.551,75.791,75.921,7978
2018-06-11,15:00:00,75.924,76.831,75.891,76.641,6897
2018-06-11,16:00:00,76.644,76.681,76.321,76.471,2922
2018-06-11,17:00:00,76.474,76.781,76.471,76.641,2361
2018-06-11,18:00:00,76.639,76.681,76.321,76.456,3940
2018-06-11,19:00:00,76.459,76.461,76.334,76.351,570
2018-06-11,20:00:00,76.351,76.421,76.341,76.381,298
2018-06-11,21:00:00,76.381,76.461,76.376,76.386,69
2018-06-12,00:00:00,76.501,76.539,76.361,76.401,521
2018-06-12,01:00:00,76.404,76.596,76.291,76.536,880
2018-06-12,02:00:00,76.531,76.626,76.451,76.461,421
2018-06-12,03:00:00,76.457,76.486,76.307,76.481,367
2018-06-12,04:00:00,76.484,76.514,76.421,76.451,319
2018-06-12,05:00:00,76.454,76.551,76.434,76.536,541
2018-06-12,06:00:00,76.531,76.821,76.411,76.791,1557
2018-06-12,07:00:00,76.786,76.941,76.701,76.921,1868
2018-06-12,08:00:00,76.924,77.071,76.427,76.621,3137
2018-06-12,09:00:00,76.624,76.751,76.461,76.731,1285
2018-06-12,10:00:00,76.736,76.811,75.924,76.061,2370
2018-06-12,11:00:00,76.057,76.276,75.949,76.126,2056
2018-06-12,12:00:00,76.121,76.291,75.83,75.956,2610
2018-06-12,13:00:00,75.951,76.331,75.901,76.256,5401
2018-06-12,14:00:00,76.259,76.699,76.104,76.581,5436
2018-06-12,15:00:00,76.584,76.636,76.286,76.426,4650
2018-06-12,16:00:00,76.421,76.481,76.291,76.301,2017
2018-06-12,17:00:00,76.304,76.401,75.866,75.991,3602
2018-06-12,18:00:00,75.994,76.006,75.701,75.701,4140
2018-06-12,19:00:00,75.704,75.851,75.681,75.781,640
2018-06-12,20:00:00,75.781,75.824,75.471,75.471,942
2018-06-12,21:00:00,75.476,75.501,75.431,75.431,175
2018-06-13,00:00:00,75.387,75.562,75.362,75.532,632
2018-06-13,01:00:00,75.527,75.734,75.522,75.712,348
2018-06-13,02:00:00,75.707,75.734,75.602,75.677,296
2018-06-13,03:00:00,75.674,75.707,75.602,75.602,211
2018-06-13,04:00:00,75.599,75.642,75.599,75.622,94
2018-06-13,05:00:00,75.627,75.717,75.622,75.662,368
2018-06-13,06:00:00,75.666,75.702,75.304,75.332,1440
2018-06-13,07:00:00,75.34,75.572,75.259,75.382,1945
2018-06-13,08:00:00,75.384,75.707,75.347,75.522,3280
2018-06-13,09:00:00,75.527,75.652,75.354,75.557,1716
2018-06-13,10:00:00,75.561,76.159,75.561,76.097,2555
2018-06-13,11:00:00,76.102,76.102,75.597,75.732,3990
2018-06-13,12:00:00,75.736,76.069,75.677,76.017,2446
2018-06-13,13:00:00,76.014,76.014,75.607,75.662,3716
2018-06-13,14:00:00,75.666,76.552,75.662,76.492,10275
2018-06-13,15:00:00,76.496,76.592,76.179,76.357,5811
2018-06-13,16:00:00,76.361,76.472,76.302,76.447,2619
2018-06-13,17:00:00,76.444,76.872,76.432,76.787,4061
2018-06-13,18:00:00,76.792,76.802,76.577,76.717,4841
2018-06-13,19:00:00,76.722,76.792,76.517,76.612,1879
2018-06-13,20:00:00,76.616,76.647,76.457,76.482,738
2018-06-13,21:00:00,76.506,76.522,76.452,76.502,51
2018-06-14,00:00:00,76.557,76.562,76.417,76.527,510
2018-06-14,01:00:00,76.532,76.782,76.502,76.647,812
2018-06-14,02:00:00,76.652,76.657,76.517,76.552,626
2018-06-14,03:00:00,76.549,76.607,76.492,76.502,258
2018-06-14,04:00:00,76.506,76.552,76.502,76.552,245
2018-06-14,05:00:00,76.547,76.592,76.442,76.452,424
2018-06-14,06:00:00,76.449,76.507,76.352,76.382,1051
2018-06-14,07:00:00,76.386,76.639,76.347,76.552,2192
2018-06-14,08:00:00,76.549,76.892,76.307,76.887,4312
2018-06-14,09:00:00,76.884,76.897,76.462,76.532,2271
2018-06-14,10:00:00,76.524,76.682,76.342,76.652,2031
2018-06-14,11:00:00,76.656,76.812,76.579,76.602,2098
2018-06-14,12:00:00,76.599,76.882,76.532,76.807,3620
2018-06-14,13:00:00,76.804,76.912,76.352,76.527,6233
2018-06-14,14:00:00,76.524,76.557,75.812,76.027,7427
2018-06-14,15:00:00,76.024,76.224,75.834,76.027,5029
2018-06-14,16:00:00,76.024,76.132,75.962,76.047,3457
2018-06-14,17:00:00,76.044,76.142,75.912,76.037,2442
2018-06-14,18:00:00,76.042,76.062,75.762,75.987,4399
2018-06-14,19:00:00,75.984,76.047,75.922,75.976,1140
2018-06-14,20:00:00,75.982,75.992,75.912,75.952,375
2018-06-14,21:00:00,75.952,75.967,75.887,75.922,61
2018-06-15,00:00:00,75.932,76.057,75.932,75.952,225
2018-06-15,01:00:00,75.947,75.952,75.762,75.817,685
2018-06-15,02:00:00,75.812,75.852,75.767,75.842,214
2018-06-15,03:00:00,75.837,75.964,75.802,75.962,248
2018-06-15,04:00:00,75.96,76.022,75.872,75.917,341
2018-06-15,05:00:00,75.922,75.922,75.817,75.877,362
2018-06-15,06:00:00,75.872,75.982,75.807,75.982,686
2018-06-15,07:00:00,75.977,75.992,75.622,75.692,1747
2018-06-15,08:00:00,75.687,75.902,75.322,75.402,2326
2018-06-15,09:00:00,75.407,75.432,75.02,75.082,2224
2018-06-15,10:00:00,75.077,75.112,74.87,75.082,2042
2018-06-15,11:00:00,75.087,75.622,75.082,75.592,1821
2018-06-15,12:00:00,75.597,75.712,75.282,75.287,2565
2018-06-15,13:00:00,75.289,75.392,74.517,74.552,5003
2018-06-15,14:00:00,74.547,74.587,73.672,73.672,5636
2018-06-15,15:00:00,73.675,73.702,73.122,73.372,7173
2018-06-15,16:00:00,73.367,73.552,73.142,73.352,3047
2018-06-15,17:00:00,73.355,73.472,73.272,73.347,2696
2018-06-15,18:00:00,73.342,73.562,73.268,73.382,4528
2018-06-15,19:00:00,73.385,73.502,73.282,73.322,1697
2018-06-15,20:00:00,73.322,73.322,73.062,73.107,1217
2018-06-18,00:00:00,73.138,73.153,73.013,73.043,748
2018-06-18,01:00:00,73.047,73.093,72.453,72.468,1499
2018-06-18,02:00:00,72.465,72.737,72.463,72.663,982
2018-06-18,03:00:00,72.658,72.813,72.613,72.763,509
2018-06-18,04:00:00,72.767,72.793,72.588,72.743,849
2018-06-18,05:00:00,72.747,72.953,72.747,72.948,947
2018-06-18,06:00:00,72.953,73.107,72.86,72.993,2337
2018-06-18,07:00:00,72.99,73.227,72.933,73.103,2977
2018-06-18,08:00:00,73.1,74.248,73.093,73.883,7525
2018-06-18,09:00:00,73.887,74.21,73.823,74.008,3482
2018-06-18,10:00:00,74.005,74.233,73.903,73.983,2641
2018-06-18,11:00:00,73.987,74.383,73.958,74.278,2160
2018-06-18,12:00:00,74.28,74.488,74.03,74.163,4401
2018-06-18,13:00:00,74.165,74.577,74.033,74.423,5700
2018-06-18,14:00:00,74.425,74.788,74.223,74.587,7368
2018-06-18,15:00:00,74.583,74.824,74.223,74.323,7430
2018-06-18,16:00:00,74.318,74.807,74.308,74.783,3461
2018-06-18,17:00:00,74.788,75.273,74.703,75.273,4544
2018-06-18,18:00:00,75.27,75.46,75.161,75.313,5850
2018-06-18,19:00:00,75.317,75.357,75.24,75.248,994
2018-06-18,20:00:00,75.253,75.343,75.213,75.328,698
2018-06-18,21:00:00,75.335,75.483,75.333,75.478,36
2018-06-19,00:00:00,75.283,75.303,74.945,75.083,1109
2018-06-19,01:00:00,75.08,75.283,74.918,74.978,1729
2018-06-19,02:00:00,74.975,75.068,74.823,74.978,958
2018-06-19,03:00:00,74.983,74.993,74.823,74.823,870
2018-06-19,04:00:00,74.827,74.853,74.723,74.843,606
2018-06-19,05:00:00,74.847,74.918,74.753,74.763,830
2018-06-19,06:00:00,74.758,74.773,74.603,74.683,1650
2018-06-19,07:00:00,74.688,74.953,74.543,74.933,2984
2018-06-19,08:00:00,74.93,75.023,74.65,74.993,5311
2018-06-19,09:00:00,74.997,75.213,74.823,74.833,2975
2018-06-19,10:00:00,74.83,75.093,74.735,74.865,1996
2018-06-19,11:00:00,74.863,74.903,74.638,74.778,3105
2018-06-19,12:00:00,74.783,75.067,74.663,75.028,3129
2018-06-19,13:00:00,75.025,75.543,74.803,75.4,7124
2018-06-19,14:00:00,75.395,75.453,74.453,74.603,8528
2018-06-19,15:00:00,74.608,74.963,74.523,74.918,5463
2018-06-19,16:00:00,74.913,75.107,74.638,75.073,3042
2018-06-19,17:00:00,75.075,75.233,75.013,75.213,2629
2018-06-19,18:00:00,75.217,75.233,74.933,75.208,4175
2018-06-19,19:00:00,75.212,75.25,75.083,75.118,810
2018-06-19,20:00:00,75.118,75.248,74.958,74.983,1305
2018-06-19,21:00:00,74.981,75.163,74.893,75.078,232
2018-06-20,00:00:00,75.193,75.343,75.178,75.238,385
2018-06-20,01:00:00,75.243,75.403,75.088,75.303,678
2018-06-20,02:00:00,75.298,75.393,75.268,75.298,269
2018-06-20,03:00:00,75.293,75.343,75.243,75.273,297
2018-06-20,04:00:00,75.278,75.385,75.223,75.378,232
2018-06-20,05:00:00,75.383,75.435,75.283,75.368,586
2018-06-20,06:00:00,75.363,75.493,75.303,75.458,867
2018-06-20,07:00:00,75.453,75.863,75.413,75.773,2621
2018-06-20,08:00:00,75.778,75.795,75.403,75.508,3240
2018-06-20,09:00:00,75.513,75.743,75.326,75.543,2050
2018-06-20,10:00:00,75.538,75.574,74.883,74.978,2863
2018-06-20,11:00:00,74.983,75.323,74.883,75.243,2069
2018-06-20,12:00:00,75.238,75.513,75.113,75.403,3755
2018-06-20,13:00:00,75.399,75.653,75.383,75.438,4928
2018-06-20,14:00:00,75.438,75.793,74.868,74.898,10726
2018-06-20,15:00:00,74.9,75.488,74.823,75.373,7519
2018-06-20,16:00:00,75.378,75.423,74.103,74.468,10007
2018-06-20,17:00:00,74.471,75.313,74.443,75.243,6463
2018-06-20,18:00:00,75.246,75.306,74.349,74.393,6637
2018-06-20,19:00:00,74.396,74.493,74.293,74.363,1557
2018-06-20,20:00:00,74.359,74.383,74.159,74.203,1054
2018-06-20,21:00:00,74.188,74.303,74.183,74.278,134
2018-06-21,00:00:00,74.498,74.568,74.463,74.503,712
2018-06-21,01:00:00,74.508,74.603,74.413,74.563,651
2018-06-21,02:00:00,74.568,74.683,74.538,74.558,459
2018-06-21,03:00:00,74.553,74.563,74.373,74.403,720
2018-06-21,04:00:00,74.406,74.433,74.233,74.268,466
2018-06-21,05:00:00,74.263,74.378,74.221,74.283,769
2018-06-21,06:00:00,74.288,74.353,73.993,74.053,1706
2018-06-21,07:00:00,74.058,74.206,73.853,73.978,4076
2018-06-21,08:00:00,73.928,73.953,73.173,73.403,7327
2018-06-21,09:00:00,73.399,73.433,72.983,73.343,4681
2018-06-21,10:00:00,73.339,73.731,73.223,73.508,3928
2018-06-21,11:00:00,73.511,73.688,73.403,73.603,3488
2018-06-21,12:00:00,73.597,73.843,73.453,73.489,4961
2018-06-21,13:00:00,73.486,73.703,72.933,73.318,9266
2018-06-21,14:00:00,73.321,74.018,73.256,73.773,11403
2018-06-21,15:00:00,73.769,73.916,73.373,73.598,8318
2018-06-21,16:00:00,73.593,73.788,73.523,73.633,3457
2018-06-21,17:00:00,73.636,74.085,73.551,73.643,4430
2018-06-21,18:00:00,73.648,73.783,72.989,73.106,7119
2018-06-21,19:00:00,73.111,73.233,72.933,73.033,1536
2018-06-21,20:00:00,73.033,73.188,73.033,73.068,973
2018-06-21,21:00:00,73.063,73.403,73.043,73.403,262
2018-06-22,00:00:00,73.253,74.203,73.243,74.063,1442
2018-06-22,01:00:00,74.066,74.093,73.803,73.896,952
2018-06-22,02:00:00,73.896,74.058,73.863,74.013,381
2018-06-22,03:00:00,74.018,74.153,73.938,73.958,473
2018-06-22,04:00:00,73.953,73.978,73.858,73.868,261
2018-06-22,05:00:00,73.871,73.983,73.733,73.873,923
2018-06-22,06:00:00,73.868,74.121,73.858,73.948,1832
2018-06-22,07:00:00,73.951,74.163,73.713,73.813,4688
2018-06-22,08:00:00,73.818,74.293,73.668,73.968,5300
2018-06-22,09:00:00,73.964,74.483,73.811,74.283,6033
2018-06-22,10:00:00,74.279,74.283,73.763,74.023,3519
2018-06-22,11:00:00,74.026,74.728,74.013,74.488,4922
2018-06-22,12:00:00,74.491,75.233,74.256,74.963,8083
2018-06-22,13:00:00,74.968,75.318,74.384,74.466,13398
2018-06-22,14:00:00,74.464,74.744,74.029,74.554,11289
2018-06-22,15:00:00,74.558,74.879,74.484,74.799,8317
2018-06-22,16:00:00,74.796,74.934,74.529,74.574,6397
2018-06-22,17:00:00,74.578,75.176,74.569,75.104,6016
2018-06-22,18:00:00,75.106,75.584,75.059,75.484,6238
2018-06-22,19:00:00,75.479,75.714,75.384,75.704,2514
2018-06-22,20:00:00,75.709,75.794,75.569,75.764,1304
2018-06-25,00:00:00,74.294,74.304,73.734,73.779,2100
2018-06-25,01:00:00,73.774,74.294,73.774,74.149,2427
2018-06-25,02:00:00,74.144,74.209,74.049,74.089,801
2018-06-25,03:00:00,74.084,74.299,74.064,74.249,755
2018-06-25,04:00:00,74.244,74.349,74.178,74.214,643
2018-06-25,05:00:00,74.21,74.364,74.134,74.224,897
2018-06-25,06:00:00,74.229,74.324,74.144,74.214,950
2018-06-25,07:00:00,74.219,74.809,74.194,74.714,3481
2018-06-25,08:00:00,74.719,75.124,74.524,74.589,3963
2018-06-25,09:00:00,74.584,74.854,74.534,74.569,2194
2018-06-25,10:00:00,74.565,74.619,74.074,74.129,2639
2018-06-25,11:00:00,74.134,74.499,74.104,74.48,2565
2018-06-25,12:00:00,74.477,74.644,74.2,74.214,3736
2018-06-25,13:00:00,74.21,74.354,74.124,74.219,6814
2018-06-25,14:00:00,74.215,74.339,73.754,74.324,8602
2018-06-25,15:00:00,74.329,74.524,73.954,74.324,9408
2018-06-25,16:00:00,74.327,74.429,74.154,74.244,4771
2018-06-25,17:00:00,74.239,74.639,74.169,74.614,4174
2018-06-25,18:00:00,74.61,75.044,74.604,74.659,6039
2018-06-25,19:00:00,74.654,74.802,74.429,74.769,2255
2018-06-25,20:00:00,74.764,74.969,74.639,74.859,834
2018-06-25,21:00:00,74.834,74.854,74.799,74.814,18
2018-06-26,00:00:00,74.799,75.044,74.799,74.964,1196
2018-06-26,01:00:00,74.969,75.014,74.819,74.834,1031
2018-06-26,02:00:00,74.829,74.889,74.697,74.729,1378
2018-06-26,03:00:00,74.732,74.969,74.729,74.899,1051
2018-06-26,04:00:00,74.902,74.914,74.804,74.829,360
2018-06-26,05:00:00,74.825,74.869,74.764,74.794,538
2018-06-26,06:00:00,74.79,74.974,74.684,74.974,2386
2018-06-26,07:00:00,74.97,75.154,74.904,75.044,2938
2018-06-26,08:00:00,75.047,75.309,74.944,75.219,3834
2018-06-26,09:00:00,75.214,75.244,74.943,75.084,2158
2018-06-26,10:00:00,75.081,75.144,74.68,74.983,2227
2018-06-26,11:00:00,74.986,75.634,74.983,75.419,2557
2018-06-26,12:00:00,75.416,75.546,75.273,75.283,3161
2018-06-26,13:00:00,75.279,75.308,74.993,74.998,7370
2018-06-26,14:00:00,75.003,75.133,74.111,74.682,11444
2018-06-26,15:00:00,74.677,76.29,74.652,76.15,12694
2018-06-26,16:00:00,76.155,76.578,75.96,76.265,8286
2018-06-26,17:00:00,76.27,76.29,76.034,76.104,5755
2018-06-26,18:00:00,76.1,76.362,75.949,76.344,3856
2018-06-26,19:00:00,76.349,76.414,76.224,76.374,1760
2018-06-26,20:00:00,76.374,76.676,76.349,76.534,1213
2018-06-26,21:00:00,76.645,76.655,76.459,76.624,148
2018-06-27,00:00:00,76.521,76.764,76.441,76.729,767
2018-06-27,01:00:00,76.736,76.739,76.371,76.378,1501
2018-06-27,02:00:00,76.381,76.501,76.363,76.438,769
2018-06-27,03:00:00,76.433,76.593,76.428,76.513,785
2018-06-27,04:00:00,76.509,76.636,76.498,76.633,750
2018-06-27,05:00:00,76.629,76.631,76.473,76.498,755
2018-06-27,06:00:00,76.495,76.863,76.423,76.843,1570
2018-06-27,07:00:00,76.846,76.856,76.513,76.613,2743
2018-06-27,08:00:00,76.617,76.653,76.272,76.432,3368
2018-06-27,09:00:00,76.428,76.675,76.249,76.512,2930
2018-06-27,10:00:00,76.515,76.864,76.492,76.772,2276
2018-06-27,11:00:00,76.767,76.963,76.762,76.953,2412
2018-06-27,12:00:00,76.95,77.058,76.712,76.872,3896
2018-06-27,13:00:00,76.868,77.378,76.852,77.348,5400
2018-06-27,14:00:00,77.353,78.011,77.283,77.864,14692
2018-06-27,15:00:00,77.869,78.134,77.703,78.134,9837
2018-06-27,16:00:00,78.13,78.134,77.778,77.818,3828
2018-06-27,17:00:00,77.813,77.984,77.713,77.758,4896
2018-06-27,18:00:00,77.763,77.803,77.302,77.302,6144
2018-06-27,19:00:00,77.305,77.372,77.142,77.282,2803
2018-06-27,20:00:00,77.282,77.462,77.282,77.372,1117
2018-06-27,21:00:00,77.402,77.412,77.151,77.287,123
2018-06-28,00:00:00,77.416,77.567,77.371,77.496,882
2018-06-28,01:00:00,77.499,77.707,77.499,77.596,1093
2018-06-28,02:00:00,77.599,77.692,77.481,77.501,751
2018-06-28,03:00:00,77.504,77.556,77.381,77.401,371
2018-06-28,04:00:00,77.403,77.541,77.386,77.506,442
2018-06-28,05:00:00,77.503,77.503,77.36,77.4,738
2018-06-28,06:00:00,77.396,77.471,77.35,77.415,1321
2018-06-28,07:00:00,77.411,77.781,77.31,77.731,3193
2018-06-28,08:00:00,77.737,77.801,77.205,77.485,4660
2018-06-28,09:00:00,77.49,77.961,77.473,77.896,2640
2018-06-28,10:00:00,77.901,78.101,77.838,77.88,3000
2018-06-28,11:00:00,77.883,78.061,77.72,77.85,2846
