date,time,open,high,low,close,volume
2018-12-20,05:00:00,56.134,56.337,56.117,56.287,2145
2018-12-20,06:00:00,56.284,56.477,56.227,56.257,2457
2018-12-20,07:00:00,56.261,56.357,56.132,56.322,2001
2018-12-20,08:00:00,56.318,56.322,55.261,55.345,7874
2018-12-20,09:00:00,55.336,55.723,54.616,55.588,9608
2018-12-20,10:00:00,55.593,55.693,54.854,55.078,6803
2018-12-20,11:00:00,55.081,55.571,55.013,55.408,5085
2018-12-20,12:00:00,55.411,55.86,55.173,55.538,6247
2018-12-20,13:00:00,55.541,55.886,55.286,55.589,8630
2018-12-20,14:00:00,55.583,55.963,55.439,55.863,13939
2018-12-20,15:00:00,55.866,56.276,55.509,55.514,15706
2018-12-20,16:00:00,55.511,55.619,54.51,55.054,20116
2018-12-20,17:00:00,55.057,55.399,54.685,54.795,11510
2018-12-20,18:00:00,54.799,54.936,54.49,54.61,9306
2018-12-20,19:00:00,54.605,54.727,54.245,54.595,10457
2018-12-20,20:00:00,54.591,54.705,54.395,54.645,3484
2018-12-20,21:00:00,54.645,54.76,54.613,54.72,932
2018-12-20,22:00:00,54.758,54.765,54.665,54.685,93
2018-12-21,01:00:00,55.041,55.283,55.041,55.101,1243
2018-12-21,02:00:00,55.098,55.181,54.866,55.101,1631
2018-12-21,03:00:00,55.096,55.096,54.851,54.886,1358
2018-12-21,04:00:00,54.881,54.938,54.466,54.726,3293
2018-12-21,05:00:00,54.731,54.811,54.594,54.692,1388
2018-12-21,06:00:00,54.689,54.842,54.542,54.827,2895
2018-12-21,07:00:00,54.824,54.957,54.782,54.827,1832
2018-12-21,08:00:00,54.831,54.987,54.307,54.337,4354
2018-12-21,09:00:00,54.34,54.592,54.118,54.132,5073
2018-12-21,10:00:00,54.135,54.197,53.568,53.703,6816
2018-12-21,11:00:00,53.699,53.699,52.889,53.193,8236
2018-12-21,12:00:00,53.196,53.258,52.766,53.044,8143
2018-12-21,13:00:00,53.048,53.409,52.844,53.129,8125
2018-12-21,14:00:00,53.126,53.673,53.102,53.324,9877
2018-12-21,15:00:00,53.326,53.988,53.309,53.869,12784
2018-12-21,16:00:00,53.866,54.228,53.479,54.009,11266
2018-12-21,17:00:00,54.006,54.224,53.622,54.154,6436
2018-12-21,18:00:00,54.159,54.329,53.884,54.024,5511
2018-12-21,19:00:00,54.018,54.304,53.484,53.694,8783
2018-12-21,20:00:00,53.69,53.772,53.33,53.5,2907
2018-12-21,21:00:00,53.497,53.51,53.435,53.45,3317
2018-12-24,01:00:00,53.682,53.832,53.467,53.732,2070
2018-12-24,02:00:00,53.727,54.468,53.712,54.342,2723
2018-12-24,03:00:00,54.338,54.611,54.237,54.242,1766
2018-12-24,04:00:00,54.245,54.422,54.197,54.372,1753
2018-12-24,05:00:00,54.375,54.43,54.118,54.183,1792
2018-12-24,06:00:00,54.18,54.183,53.798,54.118,1652
2018-12-24,07:00:00,54.115,54.203,54.003,54.048,1743
2018-12-24,08:00:00,54.053,54.168,53.718,53.887,2624
2018-12-24,09:00:00,53.89,53.998,53.531,53.663,3481
2018-12-24,10:00:00,53.659,53.853,53.623,53.674,2178
2018-12-24,11:00:00,53.671,53.964,53.611,53.864,2261
2018-12-24,12:00:00,53.861,53.946,53.249,53.289,4747
2018-12-24,13:00:00,53.284,53.434,53.184,53.309,3663
2018-12-24,14:00:00,53.313,53.609,53.089,53.209,6033
2018-12-24,15:00:00,53.205,53.24,52.81,52.865,7431
2018-12-24,16:00:00,52.862,52.95,52.305,52.455,7381
2018-12-24,17:00:00,52.451,52.545,51.705,51.775,6036
2018-12-24,18:00:00,51.771,51.771,50.341,50.436,6591
2018-12-26,01:00:00,50.873,50.92,49.962,50.245,5417
2018-12-26,02:00:00,50.242,50.354,50.011,50.27,3186
2018-12-26,03:00:00,50.265,50.389,50.116,50.3,1840
2018-12-26,04:00:00,50.296,50.479,50.201,50.395,1331
2018-12-26,05:00:00,50.391,50.44,50.117,50.162,2346
2018-12-26,06:00:00,50.167,50.391,50.122,50.311,1718
2018-12-26,07:00:00,50.307,50.326,50.058,50.142,2986
2018-12-26,08:00:00,50.138,50.481,50.083,50.451,4491
2018-12-26,09:00:00,50.455,51.047,50.436,50.819,4054
2018-12-26,10:00:00,50.814,51.232,50.759,50.949,3398
2018-12-26,11:00:00,50.946,51.254,50.822,51.212,3921
2018-12-26,12:00:00,51.215,51.257,50.86,50.89,3950
2018-12-26,13:00:00,50.887,50.994,50.346,50.592,5810
2018-12-26,14:00:00,50.596,52.004,50.596,51.527,11618
2018-12-26,15:00:00,51.529,52.252,51.358,51.969,10848
2018-12-26,16:00:00,51.972,53.177,51.964,53.172,11319
2018-12-26,17:00:00,53.175,54.05,53.058,53.844,12754
2018-12-26,18:00:00,53.848,54.013,53.496,53.958,10066
2018-12-26,19:00:00,53.954,54.911,53.705,54.903,14456
2018-12-26,20:00:00,54.906,55.252,54.65,55.232,3878
2018-12-26,21:00:00,55.229,55.252,54.899,54.919,1487
2018-12-26,22:00:00,54.962,55.003,54.81,54.904,118
2018-12-27,01:00:00,54.592,54.592,53.832,54.041,4087
2018-12-27,02:00:00,54.046,54.451,54.046,54.15,2839
2018-12-27,03:00:00,54.153,54.409,54.096,54.29,1260
2018-12-27,04:00:00,54.295,54.499,54.196,54.489,830
2018-12-27,05:00:00,54.494,54.613,54.32,54.36,1933
2018-12-27,06:00:00,54.355,54.37,54.147,54.241,2000
2018-12-27,07:00:00,54.244,54.361,53.7,53.715,3555
2018-12-27,08:00:00,53.719,53.949,53.571,53.633,5349
2018-12-27,09:00:00,53.631,53.641,52.796,52.97,6366
2018-12-27,10:00:00,52.975,53.651,52.96,53.631,4629
2018-12-27,11:00:00,53.625,53.91,53.463,53.48,3905
2018-12-27,12:00:00,53.478,53.776,53.309,53.369,4119
2018-12-27,13:00:00,53.366,53.95,53.187,53.588,7033
2018-12-27,14:00:00,53.585,53.737,53.27,53.692,8395
2018-12-27,15:00:00,53.697,53.832,53.275,53.459,9439
2018-12-27,16:00:00,53.454,53.509,52.855,53.122,14361
2018-12-27,17:00:00,53.119,53.331,52.794,53.245,6069
2018-12-27,18:00:00,53.251,53.326,52.787,52.819,4070
2018-12-27,19:00:00,52.815,52.886,52.215,52.69,8198
2018-12-27,20:00:00,52.694,53.481,52.655,53.481,3817
2018-12-27,21:00:00,53.474,53.605,52.949,53.267,2298
2018-12-27,22:00:00,53.238,53.258,53.208,53.228,85
2018-12-28,01:00:00,53.691,54.109,53.506,53.537,3344
2018-12-28,02:00:00,53.533,53.642,53.363,53.478,2418
2018-12-28,03:00:00,53.473,53.513,53.175,53.354,2286
2018-12-28,04:00:00,53.36,53.812,53.329,53.464,2109
2018-12-28,05:00:00,53.469,53.474,53.29,53.464,986
2018-12-28,06:00:00,53.467,53.613,53.385,53.554,1755
2018-12-28,07:00:00,53.552,53.624,53.435,53.545,2428
2018-12-28,08:00:00,53.549,53.835,53.455,53.55,5011
2018-12-28,09:00:00,53.554,53.65,53.321,53.416,4909
2018-12-28,10:00:00,53.421,53.674,53.063,53.312,6056
2018-12-28,11:00:00,53.317,53.369,52.954,53.183,4036
2018-12-28,12:00:00,53.179,53.179,51.717,52.448,9503
2018-12-28,13:00:00,52.443,53.035,52.323,52.945,5711
2018-12-28,14:00:00,52.941,52.997,52.418,52.846,9386
2018-12-28,15:00:00,52.841,52.846,51.932,52.041,8702
2018-12-28,16:00:00,52.048,53.225,51.847,52.648,13831
2018-12-28,17:00:00,52.646,53.103,52.554,52.827,6214
2018-12-28,18:00:00,52.83,53.111,52.703,52.872,5910
2018-12-28,19:00:00,52.875,53.109,52.718,52.947,8809
2018-12-28,20:00:00,52.95,53.047,52.669,52.764,2228
2018-12-28,21:00:00,52.761,52.804,52.565,52.739,647
2018-12-31,01:00:00,53.22,53.24,52.935,53.051,866
2018-12-31,02:00:00,53.047,53.504,53.042,53.46,1178
2018-12-31,03:00:00,53.457,53.559,53.375,53.44,1152
2018-12-31,04:00:00,53.436,53.627,53.43,53.5,984
2018-12-31,05:00:00,53.498,53.62,53.451,53.471,558
2018-12-31,06:00:00,53.468,53.78,53.461,53.78,994
2018-12-31,07:00:00,53.777,54.188,53.708,54.044,1980
2018-12-31,08:00:00,54.041,54.262,53.917,54.123,2593
2018-12-31,09:00:00,54.119,54.21,53.741,53.89,1934
2018-12-31,10:00:00,53.886,54.017,53.49,53.622,1962
2018-12-31,11:00:00,53.619,54.301,53.498,54.209,2827
2018-12-31,12:00:00,54.215,54.543,54.09,54.349,3912
2018-12-31,13:00:00,54.354,54.458,53.643,53.648,3296
2018-12-31,14:00:00,53.653,53.698,53.305,53.404,5361
2018-12-31,15:00:00,53.409,53.534,52.39,52.788,7399
2018-12-31,16:00:00,52.783,53.166,52.41,53.032,5312
2018-12-31,17:00:00,53.037,53.326,52.878,53.291,4047
2018-12-31,18:00:00,53.296,53.458,52.836,53.336,4344
2018-12-31,19:00:00,53.332,54.053,52.919,53.904,7452
2019-01-02,01:00:00,53.909,54.133,53.407,53.509,3554
2019-01-02,02:00:00,53.497,53.576,53.079,53.209,2929
2019-01-02,03:00:00,53.206,53.328,53.104,53.119,1341
2019-01-02,04:00:00,53.122,53.129,52.856,53.005,1796
2019-01-02,05:00:00,53.0,53.11,52.561,52.774,2749
2019-01-02,06:00:00,52.77,52.973,52.707,52.857,2374
2019-01-02,07:00:00,52.854,53.05,52.812,53.016,2126
2019-01-02,08:00:00,53.012,53.086,52.258,52.748,6474
2019-01-02,09:00:00,52.752,53.017,52.604,52.977,4052
2019-01-02,10:00:00,52.98,53.097,52.749,52.769,3179
2019-01-02,11:00:00,52.764,53.197,52.749,53.167,2907
2019-01-02,12:00:00,53.172,53.273,52.914,52.924,3462
2019-01-02,13:00:00,52.919,52.988,52.775,52.859,5379
2019-01-02,14:00:00,52.864,53.253,52.653,53.228,7999
2019-01-02,15:00:00,53.232,55.592,53.232,55.219,23062
2019-01-02,16:00:00,55.214,56.284,54.832,55.458,18661
2019-01-02,17:00:00,55.462,55.906,55.306,55.548,7177
2019-01-02,18:00:00,55.545,55.628,54.57,54.951,7066
2019-01-02,19:00:00,54.947,54.947,54.409,54.663,9230
2019-01-02,20:00:00,54.659,54.827,54.563,54.827,1266
2019-01-02,21:00:00,54.833,54.838,54.519,54.534,506
2019-01-02,22:00:00,54.544,54.569,54.38,54.44,255
2019-01-03,01:00:00,54.102,54.531,53.777,54.496,4234
2019-01-03,02:00:00,54.501,54.62,54.183,54.228,1954
2019-01-03,03:00:00,54.223,54.302,54.024,54.034,1434
2019-01-03,04:00:00,54.038,54.223,54.014,54.104,835
2019-01-03,05:00:00,54.097,54.097,53.863,54.074,1580
2019-01-03,06:00:00,54.069,54.134,53.891,54.075,1529
2019-01-03,07:00:00,54.072,54.187,53.981,53.996,1660
2019-01-03,08:00:00,53.993,54.289,53.685,54.193,5386
2019-01-03,09:00:00,54.188,54.728,54.115,54.484,5304
2019-01-03,10:00:00,54.479,54.778,54.31,54.584,4311
2019-01-03,11:00:00,54.588,55.136,54.524,54.962,3728
2019-01-03,12:00:00,54.965,55.42,54.918,55.306,3536
2019-01-03,13:00:00,55.304,55.894,55.122,55.64,7887
2019-01-03,14:00:00,55.645,56.038,55.207,55.337,9563
2019-01-03,15:00:00,55.331,55.331,54.148,54.446,11973
2019-01-03,16:00:00,54.441,55.258,54.282,54.885,13226
2019-01-03,17:00:00,54.889,55.323,54.872,55.199,5993
2019-01-03,18:00:00,55.196,55.435,54.898,55.144,6036
2019-01-03,19:00:00,55.14,55.784,55.047,55.533,7526
2019-01-03,20:00:00,55.53,55.752,55.478,55.648,2120
2019-01-03,21:00:00,55.648,55.752,55.2,55.349,1570
2019-01-03,22:00:00,55.297,55.404,55.235,55.355,164
2019-01-04,01:00:00,55.311,55.421,55.107,55.336,2335
2019-01-04,02:00:00,55.34,55.52,55.34,55.501,1807
2019-01-04,03:00:00,55.506,55.722,55.436,55.695,1108
2019-01-04,04:00:00,55.7,55.917,55.69,55.845,1613
2019-01-04,05:00:00,55.849,56.039,55.696,55.925,2463
2019-01-04,06:00:00,55.921,56.433,55.865,56.104,3433
2019-01-04,07:00:00,56.099,56.488,56.094,56.458,2648
2019-01-04,08:00:00,56.454,56.936,56.369,56.623,7519
2019-01-04,09:00:00,56.618,56.907,56.459,56.792,4572
2019-01-04,10:00:00,56.787,57.012,56.688,56.853,3802
2019-01-04,11:00:00,56.858,57.226,56.848,57.052,4219
2019-01-04,12:00:00,57.047,57.112,56.729,56.789,3544
2019-01-04,13:00:00,56.786,57.237,56.4,57.063,9376
2019-01-04,14:00:00,57.06,57.865,56.789,57.506,12658
2019-01-04,15:00:00,57.509,58.044,57.367,57.746,9969
2019-01-04,16:00:00,57.75,57.935,56.402,57.044,19779
2019-01-04,17:00:00,57.038,57.091,56.544,56.771,6783
2019-01-04,18:00:00,56.775,57.109,56.652,56.796,4592
2019-01-04,19:00:00,56.8,57.047,56.572,56.896,6378
2019-01-04,20:00:00,56.901,57.115,56.896,57.051,1678
2019-01-04,21:00:00,57.048,57.19,56.976,57.151,1058
2019-01-07,01:00:00,57.526,57.529,57.186,57.325,2313
2019-01-07,02:00:00,57.328,57.579,57.323,57.475,1592
2019-01-07,03:00:00,57.48,57.62,57.371,57.535,1556
2019-01-07,04:00:00,57.538,57.595,57.466,57.476,743
2019-01-07,05:00:00,57.48,57.645,57.471,57.606,955
2019-01-07,06:00:00,57.611,57.845,57.531,57.616,2488
2019-01-07,07:00:00,57.621,57.915,57.561,57.855,2312
2019-01-07,08:00:00,57.858,58.13,57.801,57.946,4835
2019-01-07,09:00:00,57.943,58.314,57.871,58.18,3856
2019-01-07,10:00:00,58.185,58.653,58.138,58.395,5177
2019-01-07,11:00:00,58.399,58.399,57.959,58.206,3633
2019-01-07,12:00:00,58.203,58.267,57.653,57.768,4264
2019-01-07,13:00:00,57.773,58.286,57.723,58.182,5543
2019-01-07,14:00:00,58.186,58.289,57.557,57.873,9965
2019-01-07,15:00:00,57.876,58.69,57.846,58.561,14792
2019-01-07,16:00:00,58.556,58.646,57.837,57.949,11104
2019-01-07,17:00:00,57.946,58.151,57.648,57.979,5828
2019-01-07,18:00:00,57.984,58.173,57.574,57.581,5581
2019-01-07,19:00:00,57.576,57.701,57.053,57.248,8224
2019-01-07,20:00:00,57.253,57.363,57.173,57.328,1369
2019-01-07,21:00:00,57.328,57.408,57.291,57.393,532
2019-01-07,22:00:00,57.388,57.418,57.289,57.329,143
2019-01-08,01:00:00,57.613,57.69,56.912,57.155,3210
2019-01-08,02:00:00,57.158,57.425,57.066,57.405,1578
2019-01-08,03:00:00,57.402,57.43,57.161,57.161,1288
2019-01-08,04:00:00,57.164,57.216,57.13,57.216,655
2019-01-08,05:00:00,57.219,57.261,57.042,57.072,1280
2019-01-08,06:00:00,57.078,57.244,56.993,57.132,1628
2019-01-08,07:00:00,57.135,57.317,57.04,57.203,1541
2019-01-08,08:00:00,57.207,57.439,57.158,57.263,5106
2019-01-08,09:00:00,57.26,57.736,57.248,57.672,4077
2019-01-08,10:00:00,57.676,58.135,57.629,58.065,4254
2019-01-08,11:00:00,58.06,58.245,57.981,58.001,3040
2019-01-08,12:00:00,57.996,58.021,57.668,57.822,3844
2019-01-08,13:00:00,57.817,58.111,57.725,57.882,5584
2019-01-08,14:00:00,57.882,58.261,57.79,58.206,8709
2019-01-08,15:00:00,58.211,58.249,57.582,57.818,10216
2019-01-08,16:00:00,57.821,58.488,57.63,58.476,10629
2019-01-08,17:00:00,58.479,58.621,58.143,58.178,6533
2019-01-08,18:00:00,58.175,58.537,57.847,58.502,5599
2019-01-08,19:00:00,58.5,58.592,58.283,58.388,6501
2019-01-08,20:00:00,58.385,58.503,58.353,58.448,1107
2019-01-08,21:00:00,58.448,58.573,58.259,58.453,1438
2019-01-08,22:00:00,58.447,58.458,58.349,58.399,176
2019-01-09,01:00:00,58.898,59.142,58.848,59.088,2763
2019-01-09,02:00:00,59.085,59.297,58.996,59.168,2150
2019-01-09,03:00:00,59.165,59.232,59.128,59.208,873
2019-01-09,04:00:00,59.212,59.348,59.193,59.238,969
2019-01-09,05:00:00,59.243,59.363,59.238,59.328,1027
2019-01-09,06:00:00,59.323,59.323,59.025,59.03,2597
2019-01-09,07:00:00,59.035,59.244,59.015,59.19,1923
2019-01-09,08:00:00,59.195,59.195,58.871,59.026,4906
2019-01-09,09:00:00,59.023,59.785,58.836,59.559,5666
2019-01-09,10:00:00,59.554,59.823,59.425,59.639,3867
2019-01-09,11:00:00,59.634,59.818,59.455,59.744,2745
2019-01-09,12:00:00,59.747,59.774,59.436,59.535,2756
2019-01-09,13:00:00,59.54,60.114,59.488,59.979,6342
2019-01-09,14:00:00,59.974,60.301,59.88,60.109,6651
2019-01-09,15:00:00,60.105,60.254,59.375,59.686,13857
2019-01-09,16:00:00,59.691,61.35,59.676,61.111,16244
2019-01-09,17:00:00,61.114,61.225,60.653,60.932,7456
2019-01-09,18:00:00,60.928,61.289,60.796,61.219,5461
2019-01-09,19:00:00,61.222,61.463,60.936,61.103,9434
2019-01-09,20:00:00,61.108,61.337,61.083,61.173,1656
2019-01-09,21:00:00,61.177,61.188,61.033,61.083,760
2019-01-09,22:00:00,61.056,61.154,61.044,61.129,64
2019-01-10,01:00:00,60.811,60.816,60.419,60.687,2635
2019-01-10,02:00:00,60.691,60.771,60.567,60.722,1916
2019-01-10,03:00:00,60.727,60.834,60.627,60.762,1620
2019-01-10,04:00:00,60.767,60.804,60.64,60.738,752
2019-01-10,05:00:00,60.743,60.773,60.574,60.643,1349
2019-01-10,06:00:00,60.648,60.683,60.512,60.574,1977
2019-01-10,07:00:00,60.58,60.669,60.43,60.515,1659
2019-01-10,08:00:00,60.512,60.579,60.281,60.435,5491
2019-01-10,09:00:00,60.438,60.652,60.221,60.53,3954
2019-01-10,10:00:00,60.523,61.178,60.491,60.72,5410
2019-01-10,11:00:00,60.716,60.884,60.638,60.701,3596
2019-01-10,12:00:00,60.698,61.135,60.691,61.015,3538
2019-01-10,13:00:00,61.02,61.212,60.522,60.617,6193
2019-01-10,14:00:00,60.614,60.893,60.443,60.627,9895
2019-01-10,15:00:00,60.63,61.27,60.602,61.041,9444
2019-01-10,16:00:00,61.046,61.694,60.927,61.191,11102
2019-01-10,17:00:00,61.186,61.303,61.012,61.181,5405
2019-01-10,18:00:00,61.177,61.257,60.858,61.222,6191
2019-01-10,19:00:00,61.224,61.631,61.028,61.456,8188
2019-01-10,20:00:00,61.459,61.482,61.32,61.337,1745
2019-01-10,21:00:00,61.337,61.367,60.984,61.024,665
2019-01-10,22:00:00,60.996,61.019,60.944,60.954,44
2019-01-11,01:00:00,60.98,61.14,60.836,61.08,2166
2019-01-11,02:00:00,61.085,61.25,61.05,61.22,1234
2019-01-11,03:00:00,61.215,61.37,61.16,61.28,1179
2019-01-11,04:00:00,61.275,61.36,61.26,61.301,548
2019-01-11,05:00:00,61.296,61.465,61.281,61.416,1518
2019-01-11,06:00:00,61.421,61.455,61.247,61.431,2381
2019-01-11,07:00:00,61.436,61.656,61.349,61.596,1974
2019-01-11,08:00:00,61.601,62.04,61.571,61.895,5974
2019-01-11,09:00:00,61.898,62.274,61.898,61.956,4101
2019-01-11,10:00:00,61.951,62.045,61.627,61.906,3460
2019-01-11,11:00:00,61.904,61.906,61.548,61.558,3201
2019-01-11,12:00:00,61.562,61.707,61.329,61.344,3588
2019-01-11,13:00:00,61.339,61.364,60.418,60.602,8068
2019-01-11,14:00:00,60.597,60.761,59.885,60.298,11020
2019-01-11,15:00:00,60.301,61.016,60.253,60.981,10984
2019-01-11,16:00:00,60.977,61.146,60.214,60.513,10930
2019-01-11,17:00:00,60.509,60.658,60.274,60.379,5252
2019-01-11,18:00:00,60.382,60.454,59.92,60.235,6784
2019-01-11,19:00:00,60.24,60.51,60.081,60.455,7301
2019-01-11,20:00:00,60.46,60.535,60.321,60.326,1493
2019-01-11,21:00:00,60.33,60.446,60.241,60.361,836
2019-01-14,01:00:00,60.437,60.472,60.189,60.243,2824
2019-01-14,02:00:00,60.24,60.243,59.95,59.964,2035
2019-01-14,03:00:00,59.96,59.96,59.471,59.75,2565
2019-01-14,04:00:00,59.745,59.77,59.626,59.686,1097
2019-01-14,05:00:00,59.683,59.771,59.596,59.631,1446
2019-01-14,06:00:00,59.626,59.756,59.392,59.517,2449
2019-01-14,07:00:00,59.513,59.652,59.393,59.607,2332
2019-01-14,08:00:00,59.61,59.786,59.204,59.204,5551
2019-01-14,09:00:00,59.208,59.992,59.208,59.419,5868
2019-01-14,10:00:00,59.416,59.543,59.102,59.439,4801
2019-01-14,11:00:00,59.444,59.718,59.374,59.714,3662
2019-01-14,12:00:00,59.711,59.923,59.674,59.799,4043
2019-01-14,13:00:00,59.803,59.968,59.435,59.575,8636
2019-01-14,14:00:00,59.572,60.124,59.57,59.919,9704
2019-01-14,15:00:00,59.922,60.345,59.919,60.154,10379
2019-01-14,16:00:00,60.154,60.184,59.487,59.683,10879
2019-01-14,17:00:00,59.681,59.838,59.479,59.546,4851
2019-01-14,18:00:00,59.544,59.793,59.536,59.572,4311
2019-01-14,19:00:00,59.569,59.577,58.749,59.014,9454
2019-01-14,20:00:00,59.019,59.019,58.899,58.954,1475
2019-01-14,21:00:00,58.954,59.119,58.92,59.084,606
2019-01-14,22:00:00,59.077,59.169,59.077,59.125,58
2019-01-15,01:00:00,59.375,59.664,59.375,59.535,2772
2019-01-15,02:00:00,59.532,59.6,59.405,59.475,1320
2019-01-15,03:00:00,59.478,59.595,59.478,59.523,1126
2019-01-15,04:00:00,59.516,59.566,59.481,59.481,508
2019-01-15,05:00:00,59.477,59.696,59.466,59.676,1186
2019-01-15,06:00:00,59.681,59.731,59.586,59.627,1163
2019-01-15,07:00:00,59.624,59.627,59.343,59.348,1660
2019-01-15,08:00:00,59.345,59.532,59.034,59.099,5766
2019-01-15,09:00:00,59.103,59.453,58.954,59.319,4347
2019-01-15,10:00:00,59.324,59.628,59.12,59.608,3189
2019-01-15,11:00:00,59.613,59.883,59.524,59.559,3761
2019-01-15,12:00:00,59.556,59.744,59.344,59.744,3166
2019-01-15,13:00:00,59.748,59.863,59.52,59.525,4692
2019-01-15,14:00:00,59.522,60.273,59.46,60.034,10969
2019-01-15,15:00:00,60.038,60.323,59.829,60.099,11109
2019-01-15,16:00:00,60.094,60.214,59.67,59.885,8845
2019-01-15,17:00:00,59.89,60.189,59.835,60.005,5126
2019-01-15,18:00:00,60.007,60.374,59.935,60.285,4168
2019-01-15,19:00:00,60.282,60.691,60.185,60.285,6067
2019-01-15,20:00:00,60.28,60.502,60.275,60.46,1038
2019-01-15,21:00:00,60.46,60.52,60.281,60.381,704
2019-01-15,22:00:00,60.416,60.451,60.361,60.401,64
2019-01-16,01:00:00,60.227,60.447,60.061,60.422,2810
2019-01-16,02:00:00,60.425,60.525,60.367,60.418,1467
2019-01-16,03:00:00,60.415,60.453,60.261,60.333,805
2019-01-16,04:00:00,60.338,60.533,60.338,60.473,1018
2019-01-16,05:00:00,60.469,60.608,60.458,60.554,1259
2019-01-16,06:00:00,60.558,60.736,60.489,60.549,1950
2019-01-16,07:00:00,60.554,60.741,60.509,60.579,1766
2019-01-16,08:00:00,60.584,61.058,60.472,60.921,5442
2019-01-16,09:00:00,60.924,60.994,60.311,60.406,3975
2019-01-16,10:00:00,60.403,60.561,60.251,60.461,3621
2019-01-16,11:00:00,60.465,60.551,60.13,60.262,3307
2019-01-16,12:00:00,60.259,60.307,60.038,60.172,3018
2019-01-16,13:00:00,60.175,60.237,59.983,60.143,4301
2019-01-16,14:00:00,60.147,60.764,60.033,60.672,9300
2019-01-16,15:00:00,60.677,60.904,60.024,60.283,15071
2019-01-16,16:00:00,60.286,60.992,59.884,60.693,15537
2019-01-16,17:00:00,60.688,60.708,60.424,60.509,5751
2019-01-16,18:00:00,60.514,60.694,60.503,60.684,4235
2019-01-16,19:00:00,60.679,61.285,60.651,61.043,8382
2019-01-16,20:00:00,61.048,61.283,61.048,61.208,1594
2019-01-16,21:00:00,61.203,61.245,61.146,61.159,417
2019-01-16,22:00:00,61.153,61.189,61.119,61.134,62
2019-01-17,01:00:00,60.821,61.01,60.657,60.741,2214
2019-01-17,02:00:00,60.736,60.906,60.736,60.896,1205
2019-01-17,03:00:00,60.899,60.936,60.842,60.862,835
2019-01-17,04:00:00,60.857,60.927,60.827,60.902,487
2019-01-17,05:00:00,60.905,60.923,60.768,60.893,929
2019-01-17,06:00:00,60.897,60.988,60.768,60.913,1292
2019-01-17,07:00:00,60.918,60.948,60.759,60.869,2182
2019-01-17,08:00:00,60.866,60.918,60.585,60.899,4853
2019-01-17,09:00:00,60.903,61.019,60.415,60.555,4149
2019-01-17,10:00:00,60.558,60.86,60.521,60.62,3478
2019-01-17,11:00:00,60.623,60.705,60.361,60.396,3326
2019-01-17,12:00:00,60.391,60.466,60.052,60.122,4499
2019-01-17,13:00:00,60.118,60.427,59.893,60.332,6785
2019-01-17,14:00:00,60.335,60.777,60.248,60.697,8008
2019-01-17,15:00:00,60.701,60.732,60.172,60.273,12011
2019-01-17,16:00:00,60.276,60.822,60.099,60.733,12512
2019-01-17,17:00:00,60.735,61.097,60.71,60.748,7335
2019-01-17,18:00:00,60.753,61.195,60.748,61.073,6200
2019-01-17,19:00:00,61.07,61.395,60.943,61.198,8522
2019-01-17,20:00:00,61.202,61.243,61.064,61.069,1690
2019-01-17,21:00:00,61.069,61.124,61.024,61.044,558
2019-01-17,22:00:00,61.037,61.094,60.985,61.024,66
