time,open,high,low,close,volume
2019-01-15T12:00:00.000000000Z,59.556,59.574,59.344,59.414,1015
2019-01-15T12:15:00.000000000Z,59.41,59.569,59.404,59.544,701
2019-01-15T12:30:00.000000000Z,59.548,59.649,59.514,59.579,815
2019-01-15T12:45:00.000000000Z,59.574,59.744,59.569,59.744,635
2019-01-15T13:00:00.000000000Z,59.748,59.834,59.644,59.774,1511
2019-01-15T13:15:00.000000000Z,59.771,59.863,59.704,59.759,982
2019-01-15T13:30:00.000000000Z,59.756,59.764,59.569,59.644,1196
2019-01-15T13:45:00.000000000Z,59.647,59.674,59.52,59.525,1003
2019-01-15T14:00:00.000000000Z,59.522,60.013,59.46,59.909,3162
2019-01-15T14:15:00.000000000Z,59.914,59.934,59.689,59.729,1730
2019-01-15T14:30:00.000000000Z,59.732,60.273,59.729,60.183,3362
2019-01-15T14:45:00.000000000Z,60.188,60.233,59.944,60.034,2715
2019-01-15T15:00:00.000000000Z,60.038,60.158,59.924,60.014,3250
2019-01-15T15:15:00.000000000Z,60.009,60.059,59.829,59.894,2479
2019-01-15T15:30:00.000000000Z,59.897,60.323,59.874,60.253,3152
2019-01-15T15:45:00.000000000Z,60.256,60.316,60.029,60.099,2228
2019-01-15T16:00:00.000000000Z,60.094,60.214,59.93,59.969,2377
2019-01-15T16:15:00.000000000Z,59.972,60.124,59.725,59.745,3437
2019-01-15T16:30:00.000000000Z,59.75,59.915,59.67,59.825,1935
2019-01-15T16:45:00.000000000Z,59.821,59.91,59.75,59.885,1096
2019-01-15T17:00:00.000000000Z,59.89,60.072,59.835,60.035,1523
2019-01-15T17:15:00.000000000Z,60.04,60.085,59.975,60.06,1208
2019-01-15T17:30:00.000000000Z,60.065,60.189,59.98,60.05,1722
2019-01-15T17:45:00.000000000Z,60.047,60.075,59.995,60.005,673
2019-01-15T18:00:00.000000000Z,60.007,60.095,59.935,60.06,608
2019-01-15T18:15:00.000000000Z,60.055,60.265,60.05,60.24,1343
2019-01-15T18:30:00.000000000Z,60.245,60.374,60.145,60.17,1408
2019-01-15T18:45:00.000000000Z,60.175,60.297,60.095,60.285,809
2019-01-15T19:00:00.000000000Z,60.282,60.382,60.225,60.24,1241
2019-01-15T19:15:00.000000000Z,60.235,60.691,60.225,60.385,3388
2019-01-15T19:30:00.000000000Z,60.389,60.389,60.19,60.205,944
2019-01-15T19:45:00.000000000Z,60.201,60.285,60.185,60.285,494
2019-01-15T20:00:00.000000000Z,60.28,60.365,60.275,60.355,259
2019-01-15T20:15:00.000000000Z,60.36,60.455,60.36,60.415,291
2019-01-15T20:30:00.000000000Z,60.41,60.502,60.395,60.485,197
2019-01-15T20:45:00.000000000Z,60.48,60.5,60.44,60.46,291
2019-01-15T21:00:00.000000000Z,60.46,60.485,60.42,60.42,113
2019-01-15T21:15:00.000000000Z,60.425,60.52,60.41,60.42,187
2019-01-15T21:30:00.000000000Z,60.425,60.43,60.281,60.371,277
2019-01-15T21:45:00.000000000Z,60.375,60.445,60.361,60.381,127
2019-01-15T22:00:00.000000000Z,60.416,60.451,60.386,60.436,31
2019-01-15T22:15:00.000000000Z,60.431,60.436,60.426,60.431,5
2019-01-15T22:30:00.000000000Z,60.426,60.426,60.361,60.391,11
2019-01-15T22:45:00.000000000Z,60.401,60.406,60.391,60.401,17
2019-01-16T01:00:00.000000000Z,60.227,60.24,60.073,60.158,1093
2019-01-16T01:15:00.000000000Z,60.155,60.218,60.103,60.178,615
2019-01-16T01:30:00.000000000Z,60.183,60.317,60.061,60.273,594
2019-01-16T01:45:00.000000000Z,60.27,60.447,60.268,60.422,508
2019-01-16T02:00:00.000000000Z,60.425,60.477,60.372,60.372,635
2019-01-16T02:15:00.000000000Z,60.377,60.462,60.367,60.437,176
2019-01-16T02:30:00.000000000Z,60.44,60.525,60.432,60.467,373
2019-01-16T02:45:00.000000000Z,60.462,60.462,60.383,60.418,283
2019-01-16T03:00:00.000000000Z,60.415,60.443,60.393,60.418,236
2019-01-16T03:15:00.000000000Z,60.413,60.453,60.358,60.383,217
2019-01-16T03:30:00.000000000Z,60.378,60.378,60.261,60.283,255
2019-01-16T03:45:00.000000000Z,60.289,60.353,60.289,60.333,97
2019-01-16T04:00:00.000000000Z,60.338,60.383,60.338,60.361,99
2019-01-16T04:15:00.000000000Z,60.366,60.463,60.358,60.463,282
2019-01-16T04:30:00.000000000Z,60.458,60.533,60.448,60.483,491
2019-01-16T04:45:00.000000000Z,60.478,60.503,60.453,60.473,146
2019-01-16T05:00:00.000000000Z,60.469,60.583,60.458,60.553,228
2019-01-16T05:15:00.000000000Z,60.548,60.588,60.523,60.548,217
2019-01-16T05:30:00.000000000Z,60.544,60.563,60.479,60.533,463
2019-01-16T05:45:00.000000000Z,60.536,60.608,60.504,60.554,351
2019-01-16T06:00:00.000000000Z,60.558,60.628,60.534,60.574,495
2019-01-16T06:15:00.000000000Z,60.578,60.736,60.574,60.574,798
2019-01-16T06:30:00.000000000Z,60.571,60.589,60.494,60.519,303
2019-01-16T06:45:00.000000000Z,60.514,60.619,60.489,60.549,354
2019-01-16T07:00:00.000000000Z,60.554,60.669,60.509,60.614,505
2019-01-16T07:15:00.000000000Z,60.619,60.741,60.584,60.684,418
2019-01-16T07:30:00.000000000Z,60.689,60.731,60.619,60.659,387
2019-01-16T07:45:00.000000000Z,60.652,60.709,60.554,60.579,456
2019-01-16T08:00:00.000000000Z,60.584,60.709,60.472,60.609,1086
2019-01-16T08:15:00.000000000Z,60.604,60.784,60.545,60.659,1708
2019-01-16T08:30:00.000000000Z,60.664,60.874,60.659,60.799,1087
2019-01-16T08:45:00.000000000Z,60.803,61.058,60.803,60.921,1561
2019-01-16T09:00:00.000000000Z,60.924,60.994,60.749,60.769,818
2019-01-16T09:15:00.000000000Z,60.764,60.839,60.65,60.66,884
2019-01-16T09:30:00.000000000Z,60.655,60.655,60.51,60.525,917
2019-01-16T09:45:00.000000000Z,60.52,60.62,60.311,60.406,1356
2019-01-16T10:00:00.000000000Z,60.403,60.421,60.251,60.371,1172
2019-01-16T10:15:00.000000000Z,60.375,60.496,60.309,60.441,872
2019-01-16T10:30:00.000000000Z,60.436,60.491,60.349,60.481,720
2019-01-16T10:45:00.000000000Z,60.485,60.561,60.416,60.461,857
2019-01-16T11:00:00.000000000Z,60.465,60.551,60.384,60.511,670
2019-01-16T11:15:00.000000000Z,60.515,60.531,60.359,60.391,636
2019-01-16T11:30:00.000000000Z,60.386,60.391,60.13,60.177,1261
2019-01-16T11:45:00.000000000Z,60.172,60.282,60.141,60.262,740
2019-01-16T12:00:00.000000000Z,60.259,60.307,60.222,60.267,533
2019-01-16T12:15:00.000000000Z,60.262,60.267,60.147,60.162,432
2019-01-16T12:30:00.000000000Z,60.158,60.192,60.038,60.192,1245
2019-01-16T12:45:00.000000000Z,60.195,60.284,60.162,60.172,808
2019-01-16T13:00:00.000000000Z,60.175,60.237,60.053,60.093,1173
2019-01-16T13:15:00.000000000Z,60.088,60.15,59.983,60.078,1095
2019-01-16T13:30:00.000000000Z,60.073,60.153,60.052,60.123,1009
2019-01-16T13:45:00.000000000Z,60.127,60.215,60.063,60.143,1024
2019-01-16T14:00:00.000000000Z,60.147,60.522,60.033,60.447,2937
2019-01-16T14:15:00.000000000Z,60.45,60.572,60.414,60.452,1639
2019-01-16T14:30:00.000000000Z,60.457,60.676,60.428,60.497,2787
2019-01-16T14:45:00.000000000Z,60.492,60.764,60.487,60.672,1937
2019-01-16T15:00:00.000000000Z,60.677,60.832,60.627,60.657,1969
2019-01-16T15:15:00.000000000Z,60.662,60.767,60.592,60.737,1819
2019-01-16T15:30:00.000000000Z,60.727,60.904,60.024,60.203,7594
2019-01-16T15:45:00.000000000Z,60.199,60.448,60.174,60.283,3689
2019-01-16T16:00:00.000000000Z,60.286,60.303,59.884,60.283,5190
2019-01-16T16:15:00.000000000Z,60.286,60.837,60.264,60.762,4469
2019-01-16T16:30:00.000000000Z,60.767,60.992,60.578,60.882,3650
2019-01-16T16:45:00.000000000Z,60.885,60.942,60.655,60.693,2228
2019-01-16T17:00:00.000000000Z,60.688,60.708,60.518,60.668,1528
2019-01-16T17:15:00.000000000Z,60.673,60.688,60.434,60.454,1846
2019-01-16T17:30:00.000000000Z,60.459,60.593,60.454,60.533,1367
2019-01-16T17:45:00.000000000Z,60.536,60.556,60.424,60.509,1010
2019-01-16T18:00:00.000000000Z,60.514,60.658,60.503,60.618,996
2019-01-16T18:15:00.000000000Z,60.621,60.663,60.544,60.544,1021
2019-01-16T18:30:00.000000000Z,60.541,60.653,60.514,60.569,1077
2019-01-16T18:45:00.000000000Z,60.574,60.694,60.524,60.684,1141
2019-01-16T19:00:00.000000000Z,60.679,60.873,60.651,60.774,2554
2019-01-16T19:15:00.000000000Z,60.778,61.198,60.664,61.148,3835
2019-01-16T19:30:00.000000000Z,61.145,61.285,61.039,61.123,1315
2019-01-16T19:45:00.000000000Z,61.125,61.168,60.998,61.043,678
2019-01-16T20:00:00.000000000Z,61.048,61.233,61.048,61.208,401
2019-01-16T20:15:00.000000000Z,61.213,61.258,61.178,61.218,435
2019-01-16T20:30:00.000000000Z,61.213,61.233,61.133,61.233,463
2019-01-16T20:45:00.000000000Z,61.238,61.283,61.201,61.208,295
2019-01-16T21:00:00.000000000Z,61.203,61.245,61.188,61.208,123
2019-01-16T21:15:00.000000000Z,61.203,61.208,61.183,61.193,61
2019-01-16T21:30:00.000000000Z,61.198,61.208,61.193,61.203,72
2019-01-16T21:45:00.000000000Z,61.196,61.213,61.146,61.159,161
2019-01-16T22:00:00.000000000Z,61.153,61.159,61.119,61.149,32
2019-01-16T22:15:00.000000000Z,61.141,61.154,61.124,61.149,9
2019-01-16T22:30:00.000000000Z,61.159,61.189,61.154,61.154,11
2019-01-16T22:45:00.000000000Z,61.159,61.159,61.129,61.134,10
2019-01-17T01:00:00.000000000Z,60.821,60.98,60.741,60.906,830
2019-01-17T01:15:00.000000000Z,60.903,61.01,60.836,60.936,413
2019-01-17T01:30:00.000000000Z,60.933,60.941,60.781,60.866,263
2019-01-17T01:45:00.000000000Z,60.864,60.866,60.657,60.741,708
2019-01-17T02:00:00.000000000Z,60.736,60.831,60.736,60.766,302
2019-01-17T02:15:00.000000000Z,60.769,60.876,60.766,60.871,198
2019-01-17T02:30:00.000000000Z,60.867,60.879,60.816,60.851,394
2019-01-17T02:45:00.000000000Z,60.847,60.906,60.832,60.896,311
2019-01-17T03:00:00.000000000Z,60.899,60.936,60.847,60.907,313
2019-01-17T03:15:00.000000000Z,60.912,60.934,60.867,60.882,199
2019-01-17T03:30:00.000000000Z,60.879,60.917,60.842,60.897,168
2019-01-17T03:45:00.000000000Z,60.894,60.897,60.847,60.862,155
2019-01-17T04:00:00.000000000Z,60.857,60.922,60.842,60.912,96
2019-01-17T04:15:00.000000000Z,60.907,60.912,60.832,60.832,104
2019-01-17T04:30:00.000000000Z,60.835,60.882,60.827,60.832,83
2019-01-17T04:45:00.000000000Z,60.835,60.927,60.827,60.902,204
2019-01-17T05:00:00.000000000Z,60.905,60.922,60.852,60.857,114
2019-01-17T05:15:00.000000000Z,60.86,60.862,60.828,60.843,158
2019-01-17T05:30:00.000000000Z,60.847,60.862,60.768,60.818,253
2019-01-17T05:45:00.000000000Z,60.815,60.923,60.798,60.893,404
2019-01-17T06:00:00.000000000Z,60.897,60.923,60.838,60.863,184
2019-01-17T06:15:00.000000000Z,60.858,60.958,60.768,60.928,393
2019-01-17T06:30:00.000000000Z,60.933,60.978,60.868,60.883,341
2019-01-17T06:45:00.000000000Z,60.879,60.988,60.863,60.913,374
2019-01-17T07:00:00.000000000Z,60.918,60.948,60.853,60.883,360
2019-01-17T07:15:00.000000000Z,60.886,60.918,60.794,60.828,509
2019-01-17T07:30:00.000000000Z,60.831,60.843,60.759,60.794,559
2019-01-17T07:45:00.000000000Z,60.791,60.896,60.759,60.869,754
2019-01-17T08:00:00.000000000Z,60.866,60.918,60.759,60.789,1295
2019-01-17T08:15:00.000000000Z,60.784,60.809,60.659,60.719,1585
2019-01-17T08:30:00.000000000Z,60.714,60.834,60.585,60.829,1170
2019-01-17T08:45:00.000000000Z,60.833,60.901,60.789,60.899,803
2019-01-17T09:00:00.000000000Z,60.903,61.019,60.799,60.799,962
2019-01-17T09:15:00.000000000Z,60.802,60.969,60.739,60.864,862
2019-01-17T09:30:00.000000000Z,60.867,60.899,60.415,60.56,1499
2019-01-17T09:45:00.000000000Z,60.555,60.66,60.53,60.555,826
2019-01-17T10:00:00.000000000Z,60.558,60.787,60.55,60.765,1098
2019-01-17T10:15:00.000000000Z,60.762,60.86,60.745,60.755,677
2019-01-17T10:30:00.000000000Z,60.75,60.79,60.526,60.526,831
2019-01-17T10:45:00.000000000Z,60.523,60.645,60.521,60.62,872
2019-01-17T11:00:00.000000000Z,60.623,60.705,60.511,60.69,807
2019-01-17T11:15:00.000000000Z,60.686,60.703,60.501,60.531,703
2019-01-17T11:30:00.000000000Z,60.528,60.536,60.391,60.466,928
2019-01-17T11:45:00.000000000Z,60.461,60.521,60.361,60.396,888
2019-01-17T12:00:00.000000000Z,60.391,60.466,60.342,60.431,764
2019-01-17T12:15:00.000000000Z,60.427,60.427,60.052,60.077,1601
2019-01-17T12:30:00.000000000Z,60.08,60.262,60.08,60.197,1133
2019-01-17T12:45:00.000000000Z,60.2,60.272,60.078,60.122,1001
2019-01-17T13:00:00.000000000Z,60.118,60.152,59.893,60.133,1956
2019-01-17T13:15:00.000000000Z,60.128,60.255,59.976,60.232,1511
2019-01-17T13:30:00.000000000Z,60.228,60.305,60.153,60.232,1659
2019-01-17T13:45:00.000000000Z,60.235,60.427,60.188,60.332,1659
2019-01-17T14:00:00.000000000Z,60.335,60.432,60.248,60.372,2188
2019-01-17T14:15:00.000000000Z,60.368,60.587,60.352,60.502,1564
2019-01-17T14:30:00.000000000Z,60.507,60.739,60.457,60.582,2384
2019-01-17T14:45:00.000000000Z,60.578,60.777,60.542,60.697,1872
2019-01-17T15:00:00.000000000Z,60.701,60.704,60.233,60.403,3209
2019-01-17T15:15:00.000000000Z,60.398,60.677,60.343,60.622,2633
2019-01-17T15:30:00.000000000Z,60.617,60.732,60.172,60.273,3585
2019-01-17T15:45:00.000000000Z,60.268,60.425,60.208,60.273,2584
2019-01-17T16:00:00.000000000Z,60.276,60.663,60.099,60.623,4553
2019-01-17T16:15:00.000000000Z,60.628,60.767,60.538,60.643,3827
2019-01-17T16:30:00.000000000Z,60.649,60.822,60.576,60.663,2490
2019-01-17T16:45:00.000000000Z,60.668,60.753,60.558,60.733,1642
2019-01-17T17:00:00.000000000Z,60.735,61.042,60.71,60.972,1970
2019-01-17T17:15:00.000000000Z,60.975,61.032,60.815,60.838,1732
2019-01-17T17:30:00.000000000Z,60.842,61.097,60.813,60.928,2010
2019-01-17T17:45:00.000000000Z,60.933,60.96,60.721,60.748,1623
2019-01-17T18:00:00.000000000Z,60.753,61.008,60.748,60.988,1486
2019-01-17T18:15:00.000000000Z,60.993,61.195,60.988,61.107,1909
2019-01-17T18:30:00.000000000Z,61.11,61.152,60.973,61.003,1405
2019-01-17T18:45:00.000000000Z,61.0,61.103,60.976,61.073,1400
2019-01-17T19:00:00.000000000Z,61.07,61.202,61.023,61.078,1546
2019-01-17T19:15:00.000000000Z,61.083,61.203,60.978,60.993,3139
2019-01-17T19:30:00.000000000Z,60.998,61.342,60.943,61.325,1938
2019-01-17T19:45:00.000000000Z,61.327,61.395,61.076,61.198,1899
2019-01-17T20:00:00.000000000Z,61.202,61.22,61.096,61.148,672
2019-01-17T20:15:00.000000000Z,61.143,61.243,61.143,61.228,172
2019-01-17T20:30:00.000000000Z,61.233,61.243,61.084,61.093,457
2019-01-17T20:45:00.000000000Z,61.096,61.156,61.064,61.069,389
2019-01-17T21:00:00.000000000Z,61.069,61.103,61.044,61.069,197
2019-01-17T21:15:00.000000000Z,61.064,61.099,61.064,61.084,111
2019-01-17T21:30:00.000000000Z,61.086,61.124,61.024,61.069,151
2019-01-17T21:45:00.000000000Z,61.079,61.124,61.029,61.044,99
2019-01-17T22:00:00.000000000Z,61.037,61.059,61.034,61.049,11
2019-01-17T22:15:00.000000000Z,61.054,61.084,61.054,61.069,10
2019-01-17T22:30:00.000000000Z,61.074,61.094,61.039,61.039,19
2019-01-17T22:45:00.000000000Z,61.045,61.054,60.985,61.024,26
2019-01-18T01:00:00.000000000Z,61.34,61.487,61.327,61.439,978
2019-01-18T01:15:00.000000000Z,61.442,61.602,61.4,61.524,805
2019-01-18T01:30:00.000000000Z,61.52,61.599,61.42,61.579,617
2019-01-18T01:45:00.000000000Z,61.582,61.614,61.525,61.579,435
2019-01-18T02:00:00.000000000Z,61.574,61.682,61.56,61.56,636
2019-01-18T02:15:00.000000000Z,61.565,61.61,61.51,61.57,456
2019-01-18T02:30:00.000000000Z,61.567,61.567,61.52,61.52,383
2019-01-18T02:45:00.000000000Z,61.524,61.53,61.41,61.525,352
2019-01-18T03:00:00.000000000Z,61.52,61.577,61.51,61.555,212
2019-01-18T03:15:00.000000000Z,61.551,61.612,61.535,61.58,240
2019-01-18T03:30:00.000000000Z,61.585,61.615,61.56,61.585,309
2019-01-18T03:45:00.000000000Z,61.58,61.59,61.56,61.56,106
2019-01-18T04:00:00.000000000Z,61.556,61.556,61.496,61.531,163
2019-01-18T04:15:00.000000000Z,61.528,61.561,61.511,61.551,102
2019-01-18T04:30:00.000000000Z,61.556,61.621,61.551,61.611,164
2019-01-18T04:45:00.000000000Z,61.608,61.611,61.581,61.601,77
2019-01-18T05:00:00.000000000Z,61.603,61.686,61.601,61.661,176
2019-01-18T05:15:00.000000000Z,61.658,61.661,61.621,61.641,154
2019-01-18T05:30:00.000000000Z,61.638,61.653,61.611,61.646,216
2019-01-18T05:45:00.000000000Z,61.641,61.771,61.631,61.711,487
2019-01-18T06:00:00.000000000Z,61.716,61.801,61.696,61.786,424
2019-01-18T06:15:00.000000000Z,61.791,61.791,61.704,61.771,165
2019-01-18T06:30:00.000000000Z,61.776,61.846,61.726,61.751,504
2019-01-18T06:45:00.000000000Z,61.756,61.826,61.706,61.756,361
2019-01-18T07:00:00.000000000Z,61.761,61.771,61.627,61.627,616
2019-01-18T07:15:00.000000000Z,61.632,61.657,61.547,61.612,456
2019-01-18T07:30:00.000000000Z,61.617,61.707,61.597,61.692,404
2019-01-18T07:45:00.000000000Z,61.689,61.737,61.452,61.497,632
2019-01-18T08:00:00.000000000Z,61.502,61.652,61.462,61.562,1041
2019-01-18T08:15:00.000000000Z,61.565,61.672,61.35,61.368,1987
2019-01-18T08:30:00.000000000Z,61.372,61.525,61.358,61.373,1025
2019-01-18T08:45:00.000000000Z,61.378,61.537,61.378,61.463,963
2019-01-18T09:00:00.000000000Z,61.467,61.513,61.266,61.378,1059
2019-01-18T09:15:00.000000000Z,61.383,61.5,61.328,61.478,801
2019-01-18T09:30:00.000000000Z,61.482,61.638,61.482,61.533,996
2019-01-18T09:45:00.000000000Z,61.527,61.718,61.518,61.718,737
2019-01-18T10:00:00.000000000Z,61.723,61.837,61.658,61.758,877
2019-01-18T10:15:00.000000000Z,61.755,61.778,61.623,61.738,822
2019-01-18T10:30:00.000000000Z,61.742,61.842,61.618,61.793,760
2019-01-18T10:45:00.000000000Z,61.79,61.972,61.778,61.818,1377
2019-01-18T11:00:00.000000000Z,61.813,61.823,61.668,61.698,630
2019-01-18T11:15:00.000000000Z,61.693,61.788,61.666,61.713,675
2019-01-18T11:30:00.000000000Z,61.716,61.853,61.703,61.778,590
2019-01-18T11:45:00.000000000Z,61.773,61.938,61.688,61.858,900
2019-01-18T12:00:00.000000000Z,61.863,61.898,61.669,61.669,536
2019-01-18T12:15:00.000000000Z,61.666,61.666,61.419,61.519,1112
2019-01-18T12:30:00.000000000Z,61.523,61.649,61.459,61.629,693
2019-01-18T12:45:00.000000000Z,61.624,61.649,61.539,61.644,686
2019-01-18T13:00:00.000000000Z,61.639,61.926,61.614,61.874,1633
2019-01-18T13:15:00.000000000Z,61.871,61.894,61.592,61.659,1579
2019-01-18T13:30:00.000000000Z,61.662,61.774,61.599,61.689,1158
2019-01-18T13:45:00.000000000Z,61.692,61.889,61.622,61.779,1556
2019-01-18T14:00:00.000000000Z,61.784,61.804,61.49,61.769,2875
2019-01-18T14:15:00.000000000Z,61.774,61.799,61.61,61.754,1854
2019-01-18T14:30:00.000000000Z,61.757,61.764,61.495,61.56,3164
2019-01-18T14:45:00.000000000Z,61.555,61.632,61.47,61.62,1657
2019-01-18T15:00:00.000000000Z,61.625,62.259,61.615,62.259,3567
2019-01-18T15:15:00.000000000Z,62.254,62.708,62.169,62.353,4842
2019-01-18T15:30:00.000000000Z,62.349,62.829,62.309,62.758,4104
2019-01-18T15:45:00.000000000Z,62.762,62.865,62.568,62.678,3193
2019-01-18T16:00:00.000000000Z,62.682,62.838,62.574,62.578,2575
2019-01-18T16:15:00.000000000Z,62.574,62.636,62.419,62.429,4004
2019-01-18T16:30:00.000000000Z,62.433,62.658,62.419,62.598,2608
2019-01-18T16:45:00.000000000Z,62.594,62.598,62.454,62.509,2311
2019-01-18T17:00:00.000000000Z,62.514,62.589,62.379,62.419,1217
2019-01-18T17:15:00.000000000Z,62.424,62.459,62.359,62.409,1122
2019-01-18T17:30:00.000000000Z,62.418,62.474,62.275,62.359,1750
2019-01-18T17:45:00.000000000Z,62.354,62.414,62.18,62.394,1476
2019-01-18T18:00:00.000000000Z,62.397,62.539,62.36,62.489,1682
2019-01-18T18:15:00.000000000Z,62.484,62.594,62.39,62.539,1132
2019-01-18T18:30:00.000000000Z,62.542,62.696,62.534,62.569,1370
2019-01-18T18:45:00.000000000Z,62.565,62.649,62.49,62.639,1297
2019-01-18T19:00:00.000000000Z,62.642,62.677,62.54,62.59,1451
2019-01-18T19:15:00.000000000Z,62.587,62.672,62.475,62.54,2683
2019-01-18T19:30:00.000000000Z,62.544,62.645,62.495,62.6,1010
2019-01-18T19:45:00.000000000Z,62.597,62.642,62.56,62.6,475
2019-01-18T20:00:00.000000000Z,62.595,62.62,62.55,62.57,302
2019-01-18T20:15:00.000000000Z,62.574,62.58,62.525,62.55,251
2019-01-18T20:30:00.000000000Z,62.553,62.59,62.53,62.585,205
2019-01-18T20:45:00.000000000Z,62.583,62.588,62.446,62.466,441
2019-01-18T21:00:00.000000000Z,62.466,62.545,62.441,62.486,232
2019-01-18T21:15:00.000000000Z,62.481,62.556,62.476,62.536,152
2019-01-18T21:30:00.000000000Z,62.541,62.588,62.521,62.561,153
2019-01-18T21:45:00.000000000Z,62.556,62.586,62.459,62.486,127
2019-01-21T01:00:00.000000000Z,62.298,62.443,62.144,62.218,812
2019-01-21T01:15:00.000000000Z,62.213,62.298,62.154,62.298,529
2019-01-21T01:30:00.000000000Z,62.293,62.388,62.278,62.366,404
2019-01-21T01:45:00.000000000Z,62.371,62.383,62.286,62.299,381
2019-01-21T02:00:00.000000000Z,62.296,62.526,62.294,62.468,851
2019-01-21T02:15:00.000000000Z,62.463,62.583,62.443,62.548,320
2019-01-21T02:30:00.000000000Z,62.551,62.743,62.508,62.673,735
2019-01-21T02:45:00.000000000Z,62.668,62.83,62.663,62.723,473
2019-01-21T03:00:00.000000000Z,62.718,62.978,62.698,62.888,730
2019-01-21T03:15:00.000000000Z,62.883,62.938,62.778,62.794,417
2019-01-21T03:30:00.000000000Z,62.788,62.953,62.783,62.873,586
2019-01-21T03:45:00.000000000Z,62.878,62.893,62.819,62.853,270
2019-01-21T04:00:00.000000000Z,62.848,62.863,62.809,62.859,208
2019-01-21T04:15:00.000000000Z,62.856,62.861,62.809,62.829,151
2019-01-21T04:30:00.000000000Z,62.833,62.874,62.824,62.859,125
2019-01-21T04:45:00.000000000Z,62.856,62.859,62.824,62.834,93
2019-01-21T05:00:00.000000000Z,62.829,62.849,62.779,62.809,126
2019-01-21T05:15:00.000000000Z,62.805,62.814,62.784,62.809,79
2019-01-21T05:30:00.000000000Z,62.804,62.849,62.645,62.7,663
2019-01-21T05:45:00.000000000Z,62.704,62.734,62.655,62.695,262
2019-01-21T06:00:00.000000000Z,62.7,62.822,62.68,62.78,451
2019-01-21T06:15:00.000000000Z,62.785,62.835,62.767,62.8,270
2019-01-21T06:30:00.000000000Z,62.805,62.837,62.719,62.745,237
2019-01-21T06:45:00.000000000Z,62.742,62.765,62.645,62.645,367
2019-01-21T07:00:00.000000000Z,62.648,62.705,62.625,62.7,396
2019-01-21T07:15:00.000000000Z,62.695,62.735,62.66,62.735,152
2019-01-21T07:30:00.000000000Z,62.74,62.745,62.616,62.616,453
2019-01-21T07:45:00.000000000Z,62.62,62.665,62.506,62.511,555
2019-01-21T08:00:00.000000000Z,62.508,62.536,62.426,62.456,976
2019-01-21T08:15:00.000000000Z,62.452,62.516,62.231,62.291,1507
2019-01-21T08:30:00.000000000Z,62.294,62.386,62.227,62.376,972
2019-01-21T08:45:00.000000000Z,62.372,62.456,62.292,62.431,774
2019-01-21T09:00:00.000000000Z,62.426,62.466,62.197,62.302,1827
2019-01-21T09:15:00.000000000Z,62.307,62.367,62.272,62.347,791
2019-01-21T09:30:00.000000000Z,62.344,62.399,62.257,62.267,584
2019-01-21T09:45:00.000000000Z,62.262,62.327,62.222,62.257,523
2019-01-21T10:00:00.000000000Z,62.259,62.521,62.227,62.482,681
2019-01-21T10:15:00.000000000Z,62.487,62.584,62.447,62.557,775
2019-01-21T10:30:00.000000000Z,62.561,62.587,62.467,62.552,674
2019-01-21T10:45:00.000000000Z,62.547,62.547,62.427,62.447,545
